word_count,unique_token_count,nostop_count,avg_sentence_length,avg_word_length,sentence_count,long_word_count,short_word_count,noun,adj,pron,verb,cconj,adv,det,propn,num,intj,period_count,comma_count,question_mark_count,exclamation_mark_count,colon_count,semicolon_count,parentheses_count,hyphen_count,ellipsis_count
231.0,133.0,122.0,14.4375,4.5064935064935066,16.0,43.0,96.0,49,16,14,44,4,9,31,14,1,0,15,1,0,0,0,0,0,0,0
106.0,68.0,58.0,15.142857142857142,5.028301886792453,7.0,32.0,40.0,26,8,4,20,0,6,16,6,0,0,6,3,0,0,0,0,0,0,0
134.0,99.0,76.0,11.166666666666666,4.843283582089552,12.0,33.0,48.0,24,13,9,27,2,6,17,8,1,0,11,1,0,0,0,0,0,1,0
194.0,121.0,104.0,12.933333333333334,4.742268041237113,15.0,51.0,77.0,37,13,9,39,4,13,24,7,1,0,14,4,0,0,0,0,0,0,0
195.0,122.0,103.0,19.5,4.753846153846154,10.0,47.0,72.0,41,18,2,35,2,10,26,9,1,0,9,6,0,0,0,0,0,0,0
185.0,128.0,112.0,16.818181818181817,4.756756756756757,11.0,44.0,74.0,33,18,5,33,3,12,22,17,3,0,10,9,0,0,0,0,0,0,0
164.0,111.0,82.0,14.909090909090908,4.396341463414634,11.0,30.0,74.0,35,16,10,25,8,7,25,7,4,0,10,5,0,0,0,0,0,1,0
123.0,86.0,63.0,9.461538461538462,4.788617886178862,13.0,31.0,49.0,28,6,4,25,3,8,16,4,0,0,12,4,0,0,0,0,0,0,1
170.0,117.0,96.0,14.166666666666666,5.1117647058823525,12.0,51.0,55.0,37,16,7,31,3,7,22,13,1,0,11,4,0,0,0,0,0,0,0
167.0,109.0,90.0,11.928571428571429,5.095808383233533,14.0,43.0,59.0,40,9,2,36,1,5,27,8,3,0,13,3,0,0,0,0,0,0,0
160.0,108.0,93.0,22.857142857142858,4.95,7.0,44.0,57.0,31,16,1,26,1,9,25,20,2,0,6,8,0,0,0,0,0,0,0
139.0,96.0,75.0,17.375,4.258992805755396,8.0,21.0,63.0,29,7,9,24,3,7,18,11,4,0,7,3,0,0,0,1,0,0,0
75.0,44.0,44.0,12.5,5.16,6.0,20.0,26.0,28,3,0,14,1,1,16,1,2,0,5,1,0,0,0,0,0,0,0
179.0,107.0,98.0,35.8,4.636871508379889,5.0,35.0,70.0,33,15,2,32,1,9,26,17,2,0,4,2,0,0,0,0,0,0,0
174.0,110.0,85.0,17.4,4.563218390804598,10.0,29.0,72.0,37,12,2,26,4,14,31,9,1,0,9,8,0,0,0,1,0,1,0
145.0,89.0,80.0,16.11111111111111,4.875862068965517,9.0,35.0,61.0,31,8,6,30,1,8,23,13,0,0,8,1,0,0,0,1,0,1,0
20.0,17.0,10.0,10.0,5.05,2.0,6.0,8.0,3,0,2,4,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0
187.0,123.0,111.0,17.0,4.871657754010696,11.0,42.0,69.0,43,15,5,37,1,16,25,7,0,0,10,10,0,0,0,0,0,0,0
251.0,143.0,136.0,16.733333333333334,4.721115537848606,15.0,63.0,103.0,53,17,6,52,2,15,44,19,1,0,14,7,0,0,0,0,0,0,0
135.0,92.0,77.0,12.272727272727273,4.837037037037037,11.0,37.0,58.0,32,10,3,19,2,9,22,8,3,0,10,4,0,0,0,0,0,0,0
157.0,107.0,94.0,15.7,5.019108280254777,10.0,43.0,59.0,37,12,4,30,2,6,28,5,0,0,9,3,0,0,0,0,0,1,0
133.0,94.0,76.0,26.6,4.796992481203008,5.0,32.0,47.0,25,13,8,22,3,5,13,8,1,0,4,3,0,0,0,0,0,0,0
199.0,127.0,97.0,19.9,4.311557788944723,10.0,27.0,88.0,38,10,11,48,8,7,24,9,2,0,9,6,0,0,0,0,0,0,0
49.0,38.0,22.0,12.25,4.408163265306122,4.0,7.0,22.0,10,2,0,6,1,1,10,10,0,0,3,2,0,0,0,0,0,0,0
159.0,102.0,84.0,22.714285714285715,4.584905660377358,7.0,36.0,73.0,32,14,7,31,3,2,25,8,1,0,6,6,0,0,0,0,0,1,0
207.0,129.0,114.0,17.25,4.768115942028985,12.0,47.0,80.0,43,12,4,38,5,11,35,13,0,0,11,11,0,0,0,0,0,0,0
93.0,70.0,50.0,18.6,4.387096774193548,5.0,17.0,41.0,18,5,3,13,4,3,12,15,2,0,4,5,0,0,0,0,0,0,0
149.0,106.0,85.0,9.3125,5.026845637583893,16.0,42.0,52.0,35,13,5,25,4,8,19,7,5,0,15,5,0,0,0,0,0,0,1
124.0,90.0,73.0,17.714285714285715,5.129032258064516,7.0,32.0,44.0,32,12,4,21,5,6,13,6,0,0,6,2,0,0,0,0,0,0,0
246.0,149.0,135.0,20.5,4.841463414634147,12.0,62.0,91.0,39,18,9,41,5,19,35,26,0,0,11,17,0,0,0,0,0,0,0
231.0,133.0,129.0,13.588235294117647,5.0519480519480515,17.0,60.0,89.0,55,11,4,42,5,9,33,14,2,1,16,8,0,0,0,0,0,1,0
180.0,113.0,103.0,18.0,4.65,10.0,39.0,75.0,45,6,7,22,6,8,30,25,3,0,9,5,0,0,0,0,0,1,0
160.0,98.0,91.0,16.0,4.85625,10.0,40.0,62.0,39,12,3,27,1,5,29,9,0,0,9,2,0,0,0,1,0,0,0
113.0,78.0,68.0,16.142857142857142,5.1415929203539825,7.0,35.0,41.0,32,10,0,15,3,4,18,8,0,0,6,4,0,0,0,0,0,0,0
166.0,111.0,94.0,16.6,5.156626506024097,10.0,47.0,54.0,32,15,4,32,3,13,18,15,1,0,9,1,0,0,0,1,0,0,0
143.0,92.0,67.0,17.875,4.398601398601398,8.0,25.0,54.0,29,8,6,31,2,3,21,8,0,0,7,2,0,0,0,0,0,0,0
191.0,126.0,108.0,17.363636363636363,4.774869109947644,11.0,44.0,73.0,48,14,7,23,4,11,31,13,3,0,10,4,0,0,2,0,3,0,0
315.0,194.0,173.0,22.5,4.866666666666666,14.0,82.0,122.0,67,29,6,65,9,18,42,13,2,0,13,15,0,0,0,0,0,0,0
77.0,56.0,44.0,15.4,4.909090909090909,5.0,21.0,28.0,24,6,1,15,0,3,8,2,1,0,4,0,0,0,0,0,0,0,0
137.0,85.0,76.0,17.125,4.744525547445256,8.0,29.0,51.0,31,9,5,26,4,3,19,9,1,0,7,5,0,0,0,0,0,0,0
200.0,128.0,113.0,25.0,4.97,8.0,51.0,72.0,41,16,3,32,5,8,30,20,0,0,7,8,0,0,0,0,0,0,0
159.0,105.0,96.0,15.9,4.735849056603773,10.0,38.0,66.0,38,13,1,27,1,5,28,15,1,0,9,8,0,0,0,0,0,0,0
148.0,97.0,86.0,16.444444444444443,4.885135135135135,9.0,32.0,51.0,36,15,1,28,3,8,20,6,1,0,8,2,0,0,0,1,0,0,0
105.0,71.0,54.0,26.25,4.619047619047619,4.0,26.0,41.0,25,7,6,18,0,6,18,5,0,0,3,1,0,0,0,0,0,0,0
70.0,52.0,40.0,14.0,5.0,5.0,20.0,29.0,18,4,2,12,1,1,12,10,1,0,4,1,0,0,0,0,0,0,0
202.0,137.0,114.0,20.2,5.0495049504950495,10.0,55.0,74.0,41,11,3,36,6,14,30,13,2,0,9,6,0,0,0,0,1,0,0
174.0,102.0,91.0,19.333333333333332,4.609195402298851,9.0,37.0,74.0,44,11,1,28,5,7,33,9,1,0,8,3,0,0,0,0,2,0,0
172.0,104.0,89.0,43.0,4.662790697674419,4.0,36.0,70.0,44,10,4,29,1,11,28,7,2,0,3,3,0,0,0,0,0,0,0
89.0,68.0,48.0,9.88888888888889,4.977528089887641,9.0,20.0,30.0,19,5,6,18,2,3,12,8,2,0,8,0,0,0,0,0,0,1,0
202.0,120.0,128.0,15.538461538461538,5.014851485148514,13.0,56.0,63.0,54,12,0,31,1,15,31,17,0,0,12,5,0,0,0,0,3,0,0
137.0,92.0,75.0,12.454545454545455,4.7226277372262775,11.0,34.0,59.0,31,12,5,22,2,8,18,9,1,0,10,0,0,0,0,0,0,0,0
142.0,97.0,77.0,12.909090909090908,4.612676056338028,11.0,25.0,50.0,35,8,6,27,2,12,19,5,0,0,10,0,0,0,0,0,0,0,0
62.0,41.0,27.0,12.4,4.209677419354839,5.0,11.0,32.0,16,5,1,8,1,2,12,1,2,0,4,1,0,0,0,0,0,0,0
201.0,129.0,119.0,18.272727272727273,4.711442786069652,11.0,45.0,76.0,44,21,0,31,3,9,28,13,3,0,10,4,0,0,0,0,0,1,0
133.0,76.0,73.0,19.0,4.7593984962406015,7.0,36.0,59.0,26,8,5,26,3,6,18,17,1,0,6,2,0,0,0,0,0,0,0
33.0,28.0,17.0,16.5,5.121212121212121,2.0,8.0,9.0,10,1,1,7,0,2,4,2,0,0,1,2,0,0,0,0,0,0,0
235.0,137.0,121.0,26.11111111111111,4.757446808510639,9.0,51.0,83.0,60,13,8,41,5,14,36,3,1,0,8,3,0,0,0,2,0,2,0
100.0,71.0,48.0,20.0,4.6,5.0,25.0,45.0,24,5,1,16,2,5,17,1,2,0,4,2,0,0,0,0,0,0,0
172.0,116.0,100.0,13.23076923076923,4.872093023255814,13.0,44.0,63.0,37,14,3,28,2,9,25,16,1,0,12,7,0,0,0,0,3,0,0
58.0,42.0,27.0,14.5,4.448275862068965,4.0,11.0,24.0,6,0,6,14,1,4,4,2,0,0,3,0,0,0,0,0,0,0,0
134.0,95.0,72.0,19.142857142857142,4.634328358208955,7.0,31.0,52.0,34,14,2,22,6,6,19,0,2,0,6,4,0,0,0,0,0,0,0
93.0,72.0,49.0,23.25,4.903225806451613,4.0,21.0,35.0,15,9,2,19,4,4,6,21,1,0,3,0,0,0,0,0,0,0,0
211.0,124.0,126.0,15.071428571428571,4.819905213270142,14.0,48.0,74.0,45,17,3,38,4,11,25,20,0,0,13,6,0,0,0,0,0,0,1
180.0,103.0,97.0,22.5,4.361111111111111,8.0,27.0,77.0,39,14,3,31,4,6,27,14,1,0,7,7,0,0,0,1,0,0,0
67.0,55.0,40.0,13.4,4.731343283582089,5.0,17.0,29.0,14,7,2,14,0,3,11,4,1,0,4,0,0,0,0,0,0,0,0
138.0,103.0,80.0,19.714285714285715,4.920289855072464,7.0,37.0,54.0,29,9,4,24,1,6,19,17,0,0,6,13,0,0,0,2,0,1,0
116.0,83.0,66.0,23.2,4.887931034482759,5.0,29.0,43.0,31,9,4,25,0,8,16,3,0,0,4,2,0,0,0,0,0,0,0
142.0,90.0,80.0,11.833333333333334,4.845070422535211,12.0,38.0,58.0,26,13,3,30,1,9,18,8,2,0,11,3,0,0,0,0,0,0,0
131.0,78.0,73.0,21.833333333333332,4.7251908396946565,6.0,27.0,53.0,25,9,1,24,2,7,24,12,0,0,5,2,0,0,0,0,0,1,0
193.0,115.0,119.0,19.3,5.170984455958549,10.0,57.0,71.0,52,16,2,31,3,9,28,13,1,0,9,8,0,0,0,0,0,2,0
179.0,115.0,108.0,14.916666666666666,4.860335195530726,12.0,45.0,70.0,39,11,3,29,1,17,27,19,0,0,11,6,0,0,0,0,2,0,0
123.0,84.0,72.0,13.666666666666666,4.829268292682927,9.0,31.0,45.0,27,7,4,24,3,11,16,6,0,0,8,2,0,0,0,0,0,0,0
149.0,106.0,80.0,18.625,4.738255033557047,8.0,36.0,60.0,36,13,4,24,3,8,20,4,2,0,7,4,0,0,0,0,0,0,0
173.0,119.0,95.0,14.416666666666666,4.745664739884393,12.0,41.0,73.0,38,13,3,28,2,9,26,16,1,0,11,5,0,0,0,0,0,2,0
246.0,141.0,132.0,15.375,4.849593495934959,16.0,67.0,106.0,51,25,4,44,3,9,42,10,1,0,15,2,0,0,0,0,0,1,0
155.0,107.0,84.0,15.5,4.774193548387097,10.0,36.0,53.0,34,16,2,28,3,12,22,3,0,0,9,4,0,1,0,0,0,0,0
146.0,91.0,78.0,20.857142857142858,4.705479452054795,7.0,36.0,62.0,30,11,4,33,1,8,28,3,1,0,6,6,0,0,0,1,0,1,0
137.0,99.0,66.0,19.571428571428573,4.795620437956204,7.0,32.0,51.0,30,8,6,23,7,11,16,2,1,0,6,13,0,0,0,0,0,0,0
110.0,85.0,58.0,13.75,5.254545454545455,8.0,29.0,32.0,20,6,4,22,1,6,13,8,2,0,7,10,0,0,0,0,0,1,0
187.0,115.0,102.0,18.7,4.7967914438502675,10.0,44.0,75.0,41,15,6,27,3,4,31,10,3,0,9,12,0,0,0,0,0,1,0
124.0,82.0,65.0,15.5,4.540322580645161,8.0,24.0,48.0,29,8,2,22,0,5,22,5,0,0,7,1,0,0,0,0,0,0,0
172.0,104.0,92.0,19.11111111111111,4.6686046511627906,9.0,42.0,76.0,36,10,4,34,6,2,28,20,2,0,8,8,0,0,2,0,0,1,0
195.0,132.0,118.0,13.928571428571429,4.887179487179488,14.0,48.0,79.0,37,16,3,31,1,10,25,21,3,0,13,6,0,0,0,0,0,0,1
61.0,49.0,34.0,10.166666666666666,4.622950819672131,6.0,11.0,25.0,18,2,2,12,1,4,9,1,1,0,5,0,0,0,0,0,0,0,0
190.0,105.0,105.0,13.571428571428571,4.731578947368421,14.0,47.0,75.0,38,12,5,34,3,8,28,19,1,0,13,1,0,0,0,0,0,0,0
187.0,129.0,107.0,17.0,4.508021390374331,11.0,34.0,73.0,37,17,7,30,4,8,26,12,0,1,10,8,0,0,0,0,1,0,0
229.0,131.0,124.0,19.083333333333332,4.82532751091703,12.0,59.0,91.0,52,13,6,42,5,11,38,19,0,0,11,3,0,0,0,0,0,0,0
130.0,96.0,79.0,11.818181818181818,5.1461538461538465,11.0,34.0,44.0,24,12,1,24,6,8,17,13,0,0,10,7,0,0,0,0,1,0,1
131.0,87.0,76.0,16.375,4.816793893129771,8.0,32.0,49.0,28,13,2,20,2,6,19,11,0,0,7,3,0,0,0,0,0,0,0
172.0,108.0,100.0,28.666666666666668,4.604651162790698,6.0,34.0,70.0,26,8,7,29,7,9,21,32,4,0,5,14,0,0,1,0,0,0,0
162.0,104.0,82.0,20.25,4.827160493827161,8.0,36.0,72.0,45,10,2,31,1,3,26,4,2,0,7,9,0,0,0,0,0,1,0
187.0,115.0,93.0,31.166666666666668,4.625668449197861,6.0,41.0,79.0,31,19,10,30,6,9,22,19,0,0,5,5,0,0,0,1,1,0,0
79.0,53.0,49.0,13.166666666666666,4.784810126582278,6.0,18.0,35.0,0,0,0,0,1,1,1,71,1,0,5,1,0,0,0,0,0,0,0
152.0,102.0,87.0,19.0,4.822368421052632,8.0,38.0,61.0,38,11,2,24,2,5,26,19,0,0,7,5,0,0,0,0,0,0,0
184.0,126.0,105.0,20.444444444444443,4.815217391304348,9.0,45.0,70.0,38,16,3,29,3,7,24,17,1,0,8,5,0,0,0,0,0,0,0
115.0,91.0,67.0,10.454545454545455,5.104347826086957,11.0,34.0,37.0,25,13,1,20,1,9,14,6,1,0,10,3,0,0,1,0,0,0,0
141.0,106.0,88.0,9.4,4.914893617021277,15.0,37.0,44.0,39,15,4,18,3,8,17,8,2,0,14,5,0,0,0,0,0,0,0
89.0,64.0,52.0,22.25,4.775280898876405,4.0,23.0,35.0,22,3,1,18,2,4,13,6,0,0,3,4,0,0,0,0,0,0,0
193.0,127.0,104.0,16.083333333333332,4.709844559585492,12.0,44.0,70.0,38,15,8,39,2,13,19,14,0,0,11,7,0,0,0,0,0,0,0
163.0,99.0,88.0,12.538461538461538,4.680981595092025,13.0,38.0,74.0,41,10,4,32,4,5,28,6,2,0,12,0,0,0,0,0,0,0,0
67.0,54.0,33.0,13.4,4.522388059701493,5.0,14.0,30.0,18,4,3,13,1,1,10,3,0,0,4,0,0,0,0,0,0,1,0
141.0,99.0,83.0,23.5,5.127659574468085,6.0,40.0,52.0,31,10,1,24,1,5,26,13,1,0,5,3,0,0,0,0,0,2,0
159.0,101.0,87.0,15.9,4.823899371069182,10.0,41.0,70.0,38,12,5,29,3,5,31,7,0,0,9,3,0,0,0,0,0,0,0
225.0,128.0,123.0,15.0,4.724444444444444,15.0,60.0,102.0,63,15,2,38,2,8,42,7,0,0,14,4,0,0,0,0,2,0,1
188.0,131.0,95.0,15.666666666666666,4.696808510638298,12.0,41.0,76.0,41,18,7,36,5,12,23,5,1,0,11,13,0,0,0,0,0,1,0
49.0,43.0,29.0,16.333333333333332,4.816326530612245,3.0,11.0,17.0,9,5,2,5,0,2,4,10,0,0,2,1,0,0,0,0,0,1,0
169.0,109.0,94.0,21.125,4.715976331360947,8.0,38.0,67.0,31,11,7,36,2,6,24,15,2,0,7,10,0,0,0,0,0,0,0
258.0,151.0,141.0,21.5,4.717054263565892,12.0,49.0,84.0,60,11,9,51,7,18,41,8,0,0,11,5,0,0,0,0,0,0,0
83.0,60.0,43.0,16.6,5.096385542168675,5.0,26.0,31.0,21,6,2,16,2,1,14,5,0,0,4,2,0,0,1,0,0,0,0
229.0,137.0,123.0,15.266666666666667,4.633187772925764,15.0,54.0,90.0,59,14,5,36,1,11,34,20,1,0,14,5,0,0,0,0,1,0,0
184.0,133.0,103.0,20.444444444444443,5.065217391304348,9.0,60.0,62.0,39,17,5,31,2,14,23,11,1,0,8,7,0,0,0,2,1,0,0
287.0,171.0,160.0,13.666666666666666,4.878048780487805,21.0,72.0,106.0,61,20,10,59,9,13,44,18,1,0,20,6,0,0,0,0,4,0,0
213.0,129.0,124.0,15.214285714285714,4.915492957746479,14.0,56.0,82.0,47,18,6,35,5,8,34,22,1,0,13,11,0,0,0,1,3,0,1
96.0,73.0,51.0,16.0,4.604166666666667,6.0,23.0,43.0,21,8,5,19,2,5,14,4,0,0,5,3,0,0,0,0,0,0,0
172.0,108.0,93.0,15.636363636363637,4.505813953488372,11.0,33.0,67.0,35,12,6,36,1,5,25,3,1,0,10,9,0,0,0,0,0,0,0
164.0,102.0,90.0,23.428571428571427,4.945121951219512,7.0,43.0,63.0,29,13,8,30,4,14,21,13,1,0,6,8,0,0,0,0,0,0,0
192.0,122.0,113.0,14.76923076923077,4.859375,13.0,45.0,71.0,40,17,7,36,6,7,25,21,2,0,12,8,0,0,0,0,0,0,0
100.0,74.0,53.0,8.333333333333334,4.82,12.0,26.0,34.0,29,6,4,21,1,2,19,0,0,0,11,0,0,0,0,0,0,0,0
52.0,35.0,26.0,10.4,4.846153846153846,5.0,15.0,20.0,9,3,1,11,0,3,9,2,1,0,4,0,0,0,0,0,0,0,0
50.0,35.0,24.0,25.0,4.32,2.0,12.0,26.0,12,1,6,7,1,1,7,2,0,0,1,0,0,0,0,0,1,0,0
124.0,89.0,77.0,17.714285714285715,5.008064516129032,7.0,33.0,42.0,25,12,1,21,2,7,18,13,1,0,6,3,0,0,0,0,0,0,0
152.0,99.0,91.0,21.714285714285715,4.743421052631579,7.0,32.0,56.0,35,11,1,27,4,9,19,10,2,0,6,2,0,0,0,0,0,0,0
103.0,82.0,63.0,14.714285714285714,5.242718446601942,7.0,31.0,32.0,25,11,0,21,1,7,9,2,2,0,6,4,0,0,0,0,0,0,0
90.0,73.0,52.0,15.0,5.055555555555555,6.0,26.0,33.0,15,9,1,12,3,4,12,14,1,0,5,4,0,0,0,0,1,0,0
145.0,93.0,76.0,14.5,5.075862068965518,10.0,47.0,54.0,33,13,8,26,2,7,17,7,1,0,9,7,0,0,0,0,0,1,0
197.0,126.0,118.0,12.3125,4.8274111675126905,16.0,49.0,74.0,45,13,6,37,5,7,24,12,1,0,15,7,0,0,0,1,3,0,2
116.0,86.0,63.0,19.333333333333332,4.568965517241379,6.0,27.0,53.0,21,13,3,18,2,8,15,11,1,0,5,4,0,0,0,0,0,0,0
112.0,80.0,59.0,12.444444444444445,4.669642857142857,9.0,25.0,45.0,22,5,10,24,3,5,13,11,0,0,8,2,0,0,0,0,0,0,0
118.0,87.0,64.0,14.75,5.033898305084746,8.0,29.0,41.0,25,5,3,27,1,8,19,5,1,0,7,4,0,0,0,0,0,0,0
178.0,84.0,83.0,14.833333333333334,4.606741573033708,12.0,38.0,88.0,42,12,5,28,6,2,31,9,1,0,11,1,0,0,0,0,1,4,0
182.0,108.0,102.0,10.705882352941176,4.8901098901098905,17.0,47.0,78.0,39,9,2,44,2,9,32,11,1,0,16,7,0,0,0,0,0,2,1
169.0,115.0,88.0,16.9,4.597633136094674,10.0,31.0,72.0,37,9,7,30,7,11,23,8,2,0,9,5,0,0,0,0,0,2,0
147.0,106.0,87.0,13.363636363636363,4.8979591836734695,11.0,37.0,57.0,28,15,5,31,1,8,17,9,3,0,10,0,0,0,0,0,0,0,0
218.0,127.0,115.0,16.76923076923077,4.770642201834862,13.0,54.0,91.0,49,11,8,41,0,5,32,27,2,0,12,9,0,0,0,0,0,1,0
109.0,66.0,63.0,36.333333333333336,4.889908256880734,3.0,24.0,44.0,37,6,0,18,1,4,19,1,0,0,2,0,0,0,0,0,0,1,0
179.0,106.0,95.0,17.9,4.899441340782123,10.0,38.0,65.0,36,15,6,34,0,10,22,14,1,0,9,4,0,0,0,0,0,0,0
100.0,73.0,57.0,14.285714285714286,5.36,7.0,33.0,34.0,28,7,2,12,2,5,19,4,1,0,6,4,0,0,0,0,0,0,0
116.0,54.0,62.0,19.333333333333332,4.603448275862069,6.0,28.0,56.0,31,2,0,22,3,1,21,9,0,0,5,2,0,0,0,0,0,0,0
140.0,85.0,71.0,14.0,4.314285714285714,10.0,22.0,66.0,25,7,8,26,4,7,26,10,1,0,9,3,0,0,0,2,0,0,0
189.0,97.0,93.0,15.75,4.5661375661375665,12.0,41.0,78.0,38,15,6,37,3,11,33,15,0,0,11,1,0,0,0,0,1,0,0
151.0,97.0,84.0,18.875,4.589403973509934,8.0,27.0,57.0,27,9,5,28,3,7,23,20,2,0,7,1,0,0,0,0,0,0,0
162.0,91.0,85.0,18.0,4.438271604938271,9.0,34.0,74.0,39,10,5,28,0,5,26,10,2,0,8,1,0,0,0,0,0,0,0
159.0,101.0,92.0,14.454545454545455,5.088050314465409,11.0,48.0,60.0,36,16,1,29,0,6,23,13,1,0,10,3,0,0,0,0,0,0,0
145.0,93.0,77.0,24.166666666666668,4.703448275862069,6.0,29.0,61.0,34,10,1,26,2,6,21,6,3,0,5,4,0,0,0,0,0,0,0
174.0,112.0,92.0,17.4,4.689655172413793,10.0,40.0,67.0,41,12,2,31,6,8,24,8,2,0,9,5,0,0,0,1,0,0,0
172.0,111.0,83.0,19.11111111111111,4.738372093023256,9.0,35.0,62.0,33,12,8,32,2,9,26,10,1,0,8,4,0,0,0,0,0,0,0
100.0,65.0,51.0,16.666666666666668,4.62,6.0,23.0,45.0,18,11,6,17,1,6,16,5,0,0,5,6,0,0,0,0,0,0,0
133.0,86.0,76.0,19.0,4.887218045112782,7.0,34.0,52.0,32,7,4,23,2,5,18,9,1,0,6,3,0,0,1,0,0,1,0
196.0,121.0,110.0,19.6,4.923469387755102,10.0,52.0,78.0,47,14,1,32,4,7,31,18,0,0,9,7,0,0,0,0,5,0,0
76.0,55.0,38.0,12.666666666666666,4.934210526315789,6.0,16.0,25.0,18,4,2,17,2,1,10,4,0,0,5,1,0,0,0,1,0,0,0
157.0,93.0,90.0,15.7,4.974522292993631,10.0,42.0,61.0,37,7,3,26,3,6,28,14,1,0,9,7,0,0,0,0,0,0,0
49.0,39.0,29.0,9.8,4.979591836734694,5.0,13.0,17.0,8,8,3,6,0,7,7,2,0,0,4,3,0,0,0,0,0,0,0
153.0,112.0,92.0,19.125,5.0588235294117645,8.0,44.0,45.0,37,10,7,30,6,7,16,13,0,0,7,5,0,0,0,0,0,0,0
119.0,83.0,63.0,17.0,4.756302521008403,7.0,31.0,48.0,23,13,3,19,0,3,17,11,1,0,6,7,0,0,0,0,0,0,0
180.0,116.0,88.0,13.846153846153847,4.605555555555555,13.0,37.0,75.0,41,13,9,33,3,8,26,3,0,0,12,2,0,0,0,0,0,0,0
190.0,123.0,117.0,23.75,4.942105263157894,8.0,48.0,59.0,40,13,2,39,7,7,28,16,0,0,7,10,0,0,0,0,1,0,0
186.0,107.0,106.0,14.307692307692308,4.795698924731183,13.0,45.0,79.0,43,11,3,30,5,5,30,29,0,0,12,3,0,0,0,0,0,0,0
33.0,22.0,12.0,8.25,4.151515151515151,4.0,6.0,16.0,6,0,3,9,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0
143.0,96.0,84.0,15.88888888888889,5.230769230769231,9.0,42.0,44.0,37,16,2,24,4,5,19,10,0,0,8,2,0,0,0,0,0,0,0
355.0,172.0,197.0,20.88235294117647,4.822535211267605,17.0,85.0,136.0,75,30,8,71,8,18,40,24,1,0,16,5,0,0,0,0,0,0,0
151.0,84.0,87.0,18.875,4.880794701986755,8.0,40.0,60.0,44,13,2,26,2,4,23,5,0,0,7,2,0,0,0,0,0,0,0
106.0,76.0,54.0,15.142857142857142,4.660377358490566,7.0,23.0,43.0,24,7,4,20,2,6,16,2,0,0,6,2,0,0,0,0,1,0,0
227.0,141.0,127.0,16.214285714285715,4.81057268722467,14.0,59.0,92.0,52,16,8,41,3,12,30,11,2,0,13,2,0,0,0,0,0,0,0
166.0,95.0,82.0,16.6,4.771084337349397,10.0,41.0,69.0,36,11,5,27,2,5,33,12,1,0,9,7,0,0,0,0,0,1,0
204.0,123.0,117.0,17.0,4.901960784313726,12.0,58.0,74.0,34,20,7,41,5,18,23,19,0,0,11,3,0,0,0,0,0,0,0
143.0,97.0,75.0,15.88888888888889,4.5524475524475525,9.0,30.0,61.0,31,12,0,25,2,10,22,10,0,0,8,4,0,0,0,0,1,1,0
156.0,111.0,93.0,14.181818181818182,5.0,11.0,44.0,59.0,30,18,3,24,7,6,22,15,0,0,10,5,0,0,0,0,0,1,1
202.0,125.0,114.0,20.2,4.663366336633663,10.0,45.0,86.0,34,17,7,36,5,10,30,20,0,0,9,4,0,0,0,1,0,0,0
217.0,133.0,115.0,18.083333333333332,4.732718894009216,12.0,53.0,93.0,59,13,3,36,4,11,34,8,2,0,11,10,0,0,0,0,0,1,0
53.0,41.0,25.0,17.666666666666668,4.867924528301887,3.0,12.0,20.0,8,2,4,13,1,4,5,4,0,0,2,1,0,0,0,0,0,0,0
232.0,126.0,123.0,23.2,4.853448275862069,10.0,58.0,95.0,59,14,5,37,6,6,44,10,0,0,9,5,0,0,0,0,0,1,0
87.0,55.0,48.0,21.75,4.689655172413793,4.0,17.0,33.0,16,12,4,12,2,3,12,6,0,0,3,2,0,0,0,0,0,0,0
227.0,133.0,126.0,20.636363636363637,4.770925110132159,11.0,53.0,98.0,53,21,7,33,2,8,37,14,2,0,10,13,0,0,0,0,0,2,0
163.0,89.0,89.0,14.818181818181818,4.987730061349693,11.0,50.0,71.0,37,14,1,24,6,2,33,14,1,0,10,6,0,0,0,0,0,0,0
178.0,105.0,95.0,19.77777777777778,4.977528089887641,9.0,48.0,70.0,44,8,1,35,5,4,26,11,1,0,8,8,0,0,0,1,0,1,0
77.0,57.0,41.0,12.833333333333334,5.194805194805195,6.0,21.0,34.0,22,5,1,15,1,0,12,3,1,0,5,1,0,0,0,0,0,1,0
23.0,21.0,14.0,11.5,5.260869565217392,2.0,6.0,9.0,5,2,0,4,1,1,3,3,0,0,1,0,0,0,0,0,0,0,0
225.0,123.0,127.0,18.75,4.995555555555556,12.0,56.0,80.0,58,16,3,45,2,7,30,11,1,0,11,3,0,0,0,0,1,1,0
118.0,91.0,61.0,13.11111111111111,4.6440677966101696,9.0,28.0,51.0,25,7,7,24,2,7,16,5,0,0,8,1,0,0,0,0,0,0,0
167.0,110.0,83.0,20.875,4.718562874251497,8.0,37.0,60.0,29,9,5,30,0,8,31,14,0,0,7,1,0,0,1,0,0,0,0
183.0,127.0,104.0,20.333333333333332,4.797814207650274,9.0,46.0,66.0,41,15,6,34,3,9,21,13,3,0,8,4,0,0,1,0,0,0,0
168.0,111.0,92.0,12.0,5.095238095238095,14.0,43.0,66.0,35,17,4,30,4,10,23,19,1,0,13,5,0,0,0,0,0,1,0
